items,count,total,rnd,customer,age,city,paymentType
white wine,1,167,15,Sameh,35,Hurghada,Credit
"frankfurter,whole milk,processed cheese,ice cream,canned fish,hygiene articles,cling film/bags",7,478,15,Sameh,35,Hurghada,Cash
"whole milk,condensed milk",2,356,15,Sameh,35,Hurghada,Cash
"whole milk,frozen meals,ice cream",3,356,15,Sameh,35,Hurghada,Cash
"frankfurter,curd,soda",3,1429,15,Sameh,35,Hurghada,Credit
chicken,1,200,15,Sameh,35,Hurghada,Credit
"frozen meals,ice cream,brown bread",3,1862,15,Sameh,35,Hurghada,Credit
"sausage,citrus fruit,root vegetables,onions,curd,yogurt,whipped/sour cream,bottled beer",8,373,9,Maged,60,Hurghada,Credit
"pip fruit,UHT-milk,semi-finished bread,margarine,bottled water,cake bar,shopping bags",7,564,15,Sameh,35,Hurghada,Credit
"citrus fruit,whole milk,yogurt,processed cheese,frozen vegetables,rolls/buns,margarine,chocolate",8,284,9,Maged,60,Hurghada,Cash
"coffee,bottled water,canned beer,napkins",4,1286,9,Maged,60,Hurghada,Cash
"rolls/buns,soda",2,1702,15,Sameh,35,Hurghada,Credit
"pastry,soda,waffles",3,609,15,Sameh,35,Hurghada,Cash
misc. beverages,1,684,9,Maged,60,Hurghada,Cash
"tropical fruit,whole milk,cream cheese ,processed cheese,rolls/buns,shopping bags",6,1217,9,Maged,60,Hurghada,Credit
"rolls/buns,canned beer",2,990,15,Sameh,35,Hurghada,Credit
"ham,grapes,napkins",3,2459,15,Sameh,35,Hurghada,Cash
"citrus fruit,root vegetables,butter milk,oil",4,309,9,Maged,60,Hurghada,Credit
"domestic eggs,white wine",2,648,9,Maged,60,Hurghada,Cash
newspapers,1,1889,15,Sameh,35,Hurghada,Cash
yogurt,1,2136,9,Maged,60,Hurghada,Cash
seasonal products,1,147,9,Maged,60,Hurghada,Cash
"sausage,onions,rolls/buns,soda,brandy,white wine,chewing gum,napkins,shopping bags",9,1639,9,Maged,60,Hurghada,Credit
pastry,1,2070,15,Sameh,35,Hurghada,Cash
"pork,citrus fruit,pip fruit,root vegetables,whole milk,frozen dessert,rolls/buns,oil,coffee,bottled beer",10,171,15,Sameh,35,Hurghada,Cash
"beef,root vegetables,rolls/buns,brown bread,pastry,oil,napkins,newspapers",8,2410,9,Maged,60,Hurghada,Cash
"frankfurter,sausage,pork,citrus fruit,other vegetables,whole milk,rolls/buns,oil,bottled water,specialty chocolate,flower (seeds)",11,254,15,Sameh,35,Hurghada,Cash
"pip fruit,herbs,other vegetables,whole milk,curd,whipped/sour cream,rum,napkins,house keeping products,shopping bags",10,2079,15,Sameh,35,Hurghada,Credit
"sausage,organic sausage,chicken,berries,whole milk,butter,whipped/sour cream,soda,fruit/vegetable juice,chocolate",10,304,9,Maged,60,Hurghada,Credit
"frankfurter,root vegetables,whole milk,butter,curd,domestic eggs,brown bread,flour,pickled vegetables,house keeping products",10,1300,9,Maged,60,Hurghada,Cash
"tropical fruit,hard cheese,domestic eggs,soda,misc. beverages,chewing gum",6,1522,9,Maged,60,Hurghada,Credit
bottled water,1,2464,15,Sameh,35,Hurghada,Credit
"finished products,whole milk,rolls/buns,salty snack,cake bar,chocolate,candy,newspapers",8,2129,9,Maged,60,Hurghada,Credit
"canned fish,fruit/vegetable juice,make up remover",3,1876,9,Maged,60,Hurghada,Credit
"frankfurter,sausage,processed cheese,rolls/buns,pickled vegetables,bottled water,liquor,shopping bags",8,343,15,Sameh,35,Hurghada,Cash
rolls/buns,1,1127,9,Maged,60,Hurghada,Cash
"whole milk,curd,hard cheese,bottled water",4,406,9,Maged,60,Hurghada,Credit
shopping bags,1,380,9,Maged,60,Hurghada,Credit
"frankfurter,chicken,citrus fruit,root vegetables",4,2458,15,Sameh,35,Hurghada,Cash
yogurt,1,2284,9,Maged,60,Hurghada,Cash
"semi-finished bread,instant coffee",2,2304,15,Sameh,35,Hurghada,Cash
rolls/buns,1,342,9,Maged,60,Hurghada,Cash
newspapers,1,878,9,Maged,60,Hurghada,Cash
"pork,onions,whole milk,butter,curd,bottled water,soda,misc. beverages,popcorn,chocolate,napkins",11,927,15,Sameh,35,Hurghada,Cash
"frankfurter,chicken,pork,grapes,root vegetables,other vegetables,whole milk,domestic eggs,brown bread,soups,newspapers",11,1897,9,Maged,60,Hurghada,Credit
"pork,whole milk,soda,canned beer,salty snack,chewing gum,candy",7,872,15,Sameh,35,Hurghada,Credit
whole milk,1,913,15,Sameh,35,Hurghada,Cash
"sausage,other vegetables,packaged fruit/vegetables,whole milk,yogurt",5,100,15,Sameh,35,Hurghada,Credit
"other vegetables,cream cheese ",2,1616,15,Sameh,35,Hurghada,Credit
"whole milk,newspapers",2,1877,15,Sameh,35,Hurghada,Credit
"frozen dessert,semi-finished bread",2,1962,9,Maged,60,Hurghada,Credit
"yogurt,bottled beer",2,955,15,Sameh,35,Hurghada,Credit
"tropical fruit,berries,root vegetables,other vegetables,butter,yogurt,UHT-milk,domestic eggs,margarine,bottled water,soda,salty snack,newspapers",13,1507,15,Sameh,35,Hurghada,Credit
tropical fruit,1,1397,15,Sameh,35,Hurghada,Credit
specialty chocolate,1,758,9,Maged,60,Hurghada,Cash
"dessert,canned beer",2,840,15,Sameh,35,Hurghada,Credit
soda,1,860,9,Maged,60,Hurghada,Cash
"berries,beverages,canned beer,shopping bags",4,1457,15,Sameh,35,Hurghada,Credit
"whole milk,rolls/buns,white bread,brown bread,margarine",5,1387,15,Sameh,35,Hurghada,Credit
cat food,1,1944,9,Maged,60,Hurghada,Cash
"other vegetables,butter,yogurt,domestic eggs,pastry,bottled beer,specialty bar,flower (seeds)",8,361,9,Maged,60,Hurghada,Credit
"sausage,whole milk,white bread",3,1792,9,Maged,60,Hurghada,Cash
soda,1,1281,9,Maged,60,Hurghada,Cash
"cereals,salty snack",2,1466,9,Maged,60,Hurghada,Credit
"domestic eggs,pastry,bottled beer,canned beer,long life bakery product,chocolate,candles,newspapers",8,2351,15,Sameh,35,Hurghada,Credit
"frankfurter,pip fruit,soft cheese,semi-finished bread,chewing gum,specialty chocolate",6,1727,15,Sameh,35,Hurghada,Credit
candles,1,1279,9,Maged,60,Hurghada,Credit
"ham,pork,berries,root vegetables,oil,soda,bottled beer,salty snack,popcorn,newspapers",10,2222,9,Maged,60,Hurghada,Credit
"frozen vegetables,pasta,bottled water,soda",4,176,9,Maged,60,Hurghada,Cash
"pork,yogurt,UHT-milk,salty snack",4,680,9,Maged,60,Hurghada,Cash
"curd,bottled water,soda",3,1274,15,Sameh,35,Hurghada,Credit
"tropical fruit,root vegetables,other vegetables,whole milk,processed cheese",5,1158,15,Sameh,35,Hurghada,Credit
soda,1,2353,15,Sameh,35,Hurghada,Credit
"meat,pork,tropical fruit,berries,baking powder,canned fish,seasonal products",7,1132,15,Sameh,35,Hurghada,Cash
"whole milk,whipped/sour cream,rolls/buns,pickled vegetables,bottled water,long life bakery product",6,1156,9,Maged,60,Hurghada,Credit
"other vegetables,whole milk,condensed milk,white bread,sugar,coffee,soda,fruit/vegetable juice,bottled beer,shopping bags",10,1658,9,Maged,60,Hurghada,Credit
sausage,1,469,15,Sameh,35,Hurghada,Credit
"berries,other vegetables,semi-finished bread",3,1669,15,Sameh,35,Hurghada,Cash
"sauces,red/blush wine,waffles,newspapers",4,1870,9,Maged,60,Hurghada,Cash
"onions,other vegetables,whole milk,yogurt,roll products ,semi-finished bread",6,1748,9,Maged,60,Hurghada,Credit
"frankfurter,rolls/buns",2,1158,9,Maged,60,Hurghada,Cash
"beef,root vegetables,yogurt,whipped/sour cream",4,778,15,Sameh,35,Hurghada,Cash
"sausage,other vegetables,rolls/buns,baking powder,soda,cling film/bags,house keeping products",7,867,15,Sameh,35,Hurghada,Credit
canned beer,1,564,15,Sameh,35,Hurghada,Credit
pastry,1,285,9,Maged,60,Hurghada,Credit
"butter,yogurt,sliced cheese,tidbits,rolls/buns,pudding powder,soda,waffles,newspapers",9,1038,9,Maged,60,Hurghada,Cash
"root vegetables,onions,rolls/buns,white bread,sugar",5,769,9,Maged,60,Hurghada,Cash
"sausage,chicken,citrus fruit,pip fruit,root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,domestic eggs,white bread,soda,shopping bags",13,837,15,Sameh,35,Hurghada,Cash
canned beer,1,428,9,Maged,60,Hurghada,Cash
"pork,root vegetables,other vegetables,whole milk,cream cheese ,coffee,bottled water,bottled beer",8,145,9,Maged,60,Hurghada,Credit
"citrus fruit,whipped/sour cream,pastry",3,161,9,Maged,60,Hurghada,Credit
"root vegetables,other vegetables,frozen vegetables,frozen fish,rolls/buns,dog food,popcorn,newspapers",8,2314,15,Sameh,35,Hurghada,Credit
"frankfurter,yogurt,frozen fish,ice cream,frozen potato products,pastry,margarine,canned fish,soda,bottled beer,salty snack,nut snack,long life bakery product,specialty bar,candy",15,1128,9,Maged,60,Hurghada,Credit
"whole milk,dessert,yogurt,margarine,newspapers",5,151,15,Sameh,35,Hurghada,Credit
"other vegetables,whole milk,yogurt,sliced cheese,cereals,bottled water",6,1485,15,Sameh,35,Hurghada,Cash
"specialty cheese,baking powder,waffles,chocolate",4,355,9,Maged,60,Hurghada,Cash
"chicken,other vegetables,rolls/buns,margarine,soda,misc. beverages,candy",7,1880,9,Maged,60,Hurghada,Cash
shopping bags,1,484,9,Maged,60,Hurghada,Credit
"sausage,ham,pork,beef,hamburger meat,tropical fruit,pip fruit,berries,other vegetables,curd,dessert,yogurt,sliced cheese,spread cheese,semi-finished bread,canned vegetables,bottled water,misc. beverages,syrup,waffles,chocolate,seasonal products",22,2195,9,Maged,60,Hurghada,Cash
"berries,waffles,specialty chocolate",3,2382,15,Sameh,35,Hurghada,Credit
"turkey,tropical fruit,grapes,other vegetables,whole milk,curd,yogurt,processed cheese,dog food,pot plants",10,398,9,Maged,60,Hurghada,Cash
"other vegetables,yogurt",2,1297,15,Sameh,35,Hurghada,Credit
"butter milk,hard cheese,instant coffee",3,1870,15,Sameh,35,Hurghada,Cash
"oil,hygiene articles",2,1376,15,Sameh,35,Hurghada,Credit
"chicken,tropical fruit,pip fruit,other vegetables,packaged fruit/vegetables,domestic eggs,rolls/buns,flour,pasta,dog food,bottled water,newspapers",12,570,15,Sameh,35,Hurghada,Credit
"coffee,soda,fruit/vegetable juice,waffles,seasonal products",5,1210,9,Maged,60,Hurghada,Cash
"sausage,coffee,shopping bags",3,338,15,Sameh,35,Hurghada,Cash
"other vegetables,dessert,sugar",3,1263,9,Maged,60,Hurghada,Cash
"other vegetables,rolls/buns,fruit/vegetable juice,cooking chocolate",4,747,9,Maged,60,Hurghada,Credit
"tropical fruit,rolls/buns,bottled water",3,1135,15,Sameh,35,Hurghada,Cash
"hamburger meat,pastry",2,260,9,Maged,60,Hurghada,Cash
"beef,other vegetables,pastry",3,454,9,Maged,60,Hurghada,Credit
"meat,soda",2,625,9,Maged,60,Hurghada,Cash
"brown bread,oil,dishes",3,759,9,Maged,60,Hurghada,Cash
"yogurt,UHT-milk,brandy",3,1732,15,Sameh,35,Hurghada,Credit
"citrus fruit,whole milk,pastry",3,1486,9,Maged,60,Hurghada,Cash
newspapers,1,1776,15,Sameh,35,Hurghada,Credit
"sausage,dessert,domestic eggs,rolls/buns,soda,bottled beer,red/blush wine,salty snack,napkins",9,788,15,Sameh,35,Hurghada,Credit
"tropical fruit,other vegetables,butter,hard cheese,domestic eggs",5,1841,15,Sameh,35,Hurghada,Cash
"chicken,pip fruit,spices,white wine",4,1797,9,Maged,60,Hurghada,Credit
"yogurt,UHT-milk,frozen vegetables,pastry,potato products,soda,shopping bags",7,658,15,Sameh,35,Hurghada,Cash
cream cheese ,1,1752,15,Sameh,35,Hurghada,Credit
"sausage,ham,other vegetables",3,354,9,Maged,60,Hurghada,Cash
"curd,yogurt",2,173,9,Maged,60,Hurghada,Credit
"soda,liquor,shopping bags",3,595,15,Sameh,35,Hurghada,Cash
"other vegetables,specialty cheese,bottled water,chocolate",4,1593,15,Sameh,35,Hurghada,Cash
"sausage,other vegetables,brown bread,salt,canned fish,shopping bags",6,2333,9,Maged,60,Hurghada,Credit
"meat,whole milk,rolls/buns",3,875,9,Maged,60,Hurghada,Cash
whole milk,1,2457,9,Maged,60,Hurghada,Credit
brown bread,1,1825,15,Sameh,35,Hurghada,Cash
"rolls/buns,margarine",2,939,15,Sameh,35,Hurghada,Cash
"meat,citrus fruit,tropical fruit,berries,curd,whipped/sour cream,white bread,bottled water,long life bakery product,chocolate marshmallow,candy,dish cleaner",12,1939,9,Maged,60,Hurghada,Cash
"sausage,hamburger meat,canned beer,dishes",4,1953,9,Maged,60,Hurghada,Credit
"tropical fruit,frozen vegetables,rolls/buns,semi-finished bread,bottled beer,waffles",6,592,15,Sameh,35,Hurghada,Credit
salty snack,1,1396,15,Sameh,35,Hurghada,Cash
"oil,ketchup,coffee",3,775,9,Maged,60,Hurghada,Cash
"root vegetables,other vegetables,butter,chocolate",4,1132,15,Sameh,35,Hurghada,Credit
chicken,1,1902,15,Sameh,35,Hurghada,Credit
"root vegetables,whole milk,frozen meals,domestic eggs,white bread,white wine",6,1852,15,Sameh,35,Hurghada,Credit
"cream cheese ,rolls/buns,fruit/vegetable juice",3,1474,9,Maged,60,Hurghada,Cash
bottled water,1,1038,9,Maged,60,Hurghada,Credit
"chicken,root vegetables,whole milk,rice,oil",5,1552,9,Maged,60,Hurghada,Cash
"citrus fruit,whole milk,yogurt,spread cheese,brown bread,bottled beer,white wine,long life bakery product,flower (seeds)",9,2105,9,Maged,60,Hurghada,Cash
"sausage,pip fruit,root vegetables,cream cheese ,specialty cheese,white bread,brown bread,salt,margarine,canned fish,bottled water,soda,waffles,shopping bags",14,437,9,Maged,60,Hurghada,Credit
"root vegetables,whole milk,spread cheese,rolls/buns,coffee,newspapers",6,1321,15,Sameh,35,Hurghada,Credit
"sausage,margarine,shopping bags",3,2339,15,Sameh,35,Hurghada,Credit
"whole milk,yogurt",2,1575,9,Maged,60,Hurghada,Credit
"beef,hamburger meat,citrus fruit,tropical fruit,root vegetables,onions,other vegetables,whole milk,curd,whipped/sour cream,flour,pudding powder",12,711,15,Sameh,35,Hurghada,Cash
"beef,grapes,herbs,other vegetables,whole milk,curd,whipped/sour cream,frozen vegetables,ice cream,oil,coffee,fruit/vegetable juice,chewing gum,specialty chocolate,cleaner,kitchen towels",16,2351,9,Maged,60,Hurghada,Credit
"ham,sliced cheese,white bread,canned vegetables,misc. beverages,shopping bags",6,783,15,Sameh,35,Hurghada,Cash
"oil,soda,newspapers",3,874,15,Sameh,35,Hurghada,Cash
"root vegetables,whole milk,curd,rolls/buns,pastry,pasta,napkins",7,1765,9,Maged,60,Hurghada,Credit
"pork,whole milk,yogurt,tidbits,rolls/buns,pickled vegetables,bags",7,1527,15,Sameh,35,Hurghada,Credit
"butter milk,frozen dessert,soda,shopping bags",4,240,15,Sameh,35,Hurghada,Cash
"rolls/buns,canned beer,hygiene articles",3,1360,15,Sameh,35,Hurghada,Cash
"whole milk,pastry",2,179,15,Sameh,35,Hurghada,Credit
"semi-finished bread,seasonal products",2,849,9,Maged,60,Hurghada,Cash
"frankfurter,tropical fruit,whole milk,brown bread,mustard,baking powder,meat spreads,fruit/vegetable juice,shopping bags",9,482,9,Maged,60,Hurghada,Credit
"frankfurter,sausage,meat,hamburger meat,other vegetables,whole milk,butter,rolls/buns,coffee,bottled water",10,1910,9,Maged,60,Hurghada,Credit
"other vegetables,domestic eggs,brown bread,soda,liquor,shopping bags",6,2349,9,Maged,60,Hurghada,Cash
"condensed milk,frozen dessert",2,557,15,Sameh,35,Hurghada,Cash
other vegetables,1,240,9,Maged,60,Hurghada,Credit
"other vegetables,whole milk,curd,waffles,specialty bar,detergent,napkins",7,200,9,Maged,60,Hurghada,Credit
"sausage,root vegetables,dessert,pastry,flour,sugar,soda,cake bar",8,129,9,Maged,60,Hurghada,Cash
"waffles,shopping bags",2,2109,15,Sameh,35,Hurghada,Cash
"pastry,house keeping products",2,1642,9,Maged,60,Hurghada,Credit
"waffles,detergent",2,1148,15,Sameh,35,Hurghada,Cash
"yogurt,domestic eggs,pastry",3,569,9,Maged,60,Hurghada,Cash
"frankfurter,yogurt,UHT-milk,pastry,potato products,vinegar,artif. sweetener,cat food,coffee,bottled water",10,1690,9,Maged,60,Hurghada,Cash
instant coffee,1,783,15,Sameh,35,Hurghada,Credit
"dessert,cream cheese ,waffles",3,1047,15,Sameh,35,Hurghada,Cash
"brown bread,vinegar",2,922,15,Sameh,35,Hurghada,Cash
"pork,yogurt,coffee",3,1274,9,Maged,60,Hurghada,Cash
"ham,whole milk,butter,curd,dessert,butter milk,yogurt,soft cheese,brown bread,pastry,fruit/vegetable juice,chocolate,shopping bags",13,1334,15,Sameh,35,Hurghada,Cash
"pork,hamburger meat,tropical fruit,whole milk,margarine,canned vegetables,shopping bags",7,1115,15,Sameh,35,Hurghada,Credit
"frankfurter,soda",2,2179,9,Maged,60,Hurghada,Credit
"meat,specialty chocolate",2,1083,9,Maged,60,Hurghada,Credit
"whole milk,brown bread,flower (seeds)",3,238,9,Maged,60,Hurghada,Cash
"sausage,tropical fruit,butter,yogurt,rolls/buns,pastry,instant coffee,bottled water,soda,newspapers",10,268,9,Maged,60,Hurghada,Credit
"whole milk,bottled beer",2,2087,9,Maged,60,Hurghada,Cash
"sausage,ham,whole milk,coffee,soda,red/blush wine",6,1999,15,Sameh,35,Hurghada,Credit
"UHT-milk,cream cheese ,coffee,bottled water",4,1747,9,Maged,60,Hurghada,Credit
"tropical fruit,whole milk,curd,yogurt,sliced cheese,mayonnaise,frozen meals,pastry,soda",9,120,15,Sameh,35,Hurghada,Credit
"whole milk,curd,bottled water",3,885,9,Maged,60,Hurghada,Cash
frozen meals,1,191,9,Maged,60,Hurghada,Credit
"sausage,citrus fruit,root vegetables",3,849,9,Maged,60,Hurghada,Cash
"frankfurter,tropical fruit,other vegetables,whole milk,frozen meals,rolls/buns,detergent,napkins,newspapers",9,1983,9,Maged,60,Hurghada,Cash
"sausage,butter,rolls/buns,pickled vegetables,soda,fruit/vegetable juice,waffles",7,1662,15,Sameh,35,Hurghada,Cash
"tropical fruit,other vegetables,domestic eggs,zwieback,ketchup,soda,dishes",7,1023,9,Maged,60,Hurghada,Cash
